x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,y
0.5359519439247864,0.017226835974068204,1.2080620676050657,0.20253282917116827,-1.6445157350720796,1.9297283402070633,-1.3795761228509646,-0.01972185455694313,-0.39377932282751,-0.5032319974342692,1.718608776402534,-1.2347437587908294,2.0185972594657726,-0.4583585213688688,-0.9029931352026406,1.2606216841048032,1.3892720795450608,-0.7366904435722241,0.7510070222949471,-0.8871116090418661,0.05676946935220742,0.08548957689008996,-1.4818825454525664,-0.7259522312605914,-0.7921040955815394,1.2373096668738066,-0.6217046723974125,1.32651988137619,-0.1627614688960229,-0.34400286513447964,0.723641723882158,-0.5968763919873401,-0.6111864675962186,-0.13106956618521487,1.6200514933537324,0.013845523983745852,0.9158093272315313,0.14628394739072956,-0.9276409607315449,-2.0713792772100077,1.2599528464941927,0.3915088982623221,-1.4050624047005067,-1.405331259375508,-0.016737302896738776,0.0011914748752012362,-0.0017935929004232341,-0.19073894532321578,0.3283532768340303,0.240302035925689,-7.685229118963418
-0.04546910830274936,-1.63415198882413,-0.17933010422012405,-0.12489251597875271,-0.49818687890905455,0.30122866798549125,1.4335733731742313,0.3717302996475533,-1.0509947974205098,-0.15417391070343367,0.9059632779023111,1.1188992126102668,1.1069190584981088,-0.461394334353768,-2.4256723969674887,1.0091848418911402,-1.0214117092114847,0.07988346998161196,0.2896325037911289,1.3032701402434022,0.22374882806643764,1.2850265859835566,-2.235556968299766,-0.20859624896155232,-1.4868693990782769,1.1749096337934932,0.8324029956572461,-0.19403085745637047,0.11211769947076938,0.7353887923290974,-0.2419485085885608,-0.2571518175574721,0.4770890224939634,0.8445693115927604,-0.7161183398636874,-0.2919606304627699,1.3886895171873808,0.6274705567963895,-1.0024799041444863,1.3181162459646145,0.9090223701453048,-0.01305262841621764,0.9694920139435529,-1.1480171029785136,-1.2678933820304783,-1.7505221047259563,-0.5200598873084715,0.022586032833284107,-0.03915114075498868,-0.6594683306496685,6.703570627227583
0.8926324683301236,0.381753872917127,0.7212253753003371,0.46218020758033357,-0.21510238979302235,0.4488835962571905,-0.37285192004257417,-0.9917154608499932,-1.1688578684665258,-0.5022636977006065,-1.4469562611951348,-0.26077377413694247,-0.3341205811701917,0.2978859182132967,0.5505776837345797,0.31923328167666104,0.5117419630133873,-0.30395750585559045,-0.46789503294663226,0.9958346230375257,-1.434818504461151,0.5967208614066272,-1.6874916995362808,-0.8334773060631703,-0.2521701796166569,-1.008420101465095,1.6297357869419258,1.489100332586522,1.004494990409424,0.23553627609165995,0.18668843180105393,-0.37292816606429424,-0.38801411520125767,-0.2246505758795588,0.29385757715685823,-0.8009487269276524,1.9328246697386278,-0.9270156766462629,-1.1413194472111121,0.143693456108306,-0.2879054628506915,-0.8144205911026196,-1.6763964210960343,1.4358800745876223,0.3807678375508181,-0.6224240958314508,0.11070132947004709,0.399383848780111,-0.47498902775750484,-0.1641040238950407,-4.073610385976226
1.8403785493635958,1.35714708852218,-0.48467789822205787,-1.672244731220357,-0.8314799985192237,-0.12023409226026083,0.20511145501392827,0.027004752329365524,-0.7132261305138604,-1.0046525488239215,0.2391172276703045,-0.7317546423489639,0.2724272956168264,-0.6279903094053051,-0.19112389408404779,-0.3230317285307753,-2.152662614142375,1.2153032417827332,0.301353993134521,-0.22621652598297243,0.9152995644365935,-1.0962139134417885,-0.9707715051217647,1.031889983235554,-1.4945793400839766,-1.1588180776940984,0.5545006225702303,0.4810765168824683,0.4960743409050484,1.145149440985491,-0.5407032767996611,-1.0807942034194074,1.2327009838362566,2.838087751389147,-0.8151603365675905,-0.9345331736834841,0.019031880434540693,1.248233585577028,0.6847667915771475,-0.9433793612878545,-0.13471810188916034,0.3511266109832308,1.443564992344101,-0.44227646974083396,0.0811473945675315,-0.4580587626231965,0.9196388911232086,-0.9401517446537758,0.4076829289103413,-0.9928965551625247,3.916415219952917
1.7892962418088862,2.0179908985494497,1.4470014310595198,-0.6694008878640021,0.488512051933956,-0.5946148229864775,1.09759718550331,-0.17436920358070063,0.1254584861143451,0.012449721017827438,-0.3509811204373708,0.6298077899183793,-0.23564652608608985,0.7201258417293492,1.5457776491660595,0.16387012234483314,-2.0718886605877516,-0.020826123368559688,0.6450728027297786,0.2697739317273977,1.001314204803638,1.0928246822624839,-0.9218923835252871,0.6904510060330307,-1.3318408428761885,-0.18881904784527911,0.22526876908178714,-0.5197498352668631,-0.1931437869018111,0.8085635812407692,0.6340666288124698,0.19228585211528695,-0.5046287423742601,-1.2099570403759643,-0.4425527500245446,2.2037622756961444,1.0897996267015344,0.3851718268311899,-0.65769727827597,-0.058826266238425955,-0.5099648472512824,0.12760387815904295,-0.6939914790610717,0.5729896825761741,0.1455571852580726,0.6460005818840237,0.07336187160796392,-0.8658350562957686,0.4697103107746781,-1.1517506477681612,3.689590802576129
0.0898645236926904,-0.3382179936568054,-0.6509640380861695,0.528283424691204,-0.767840103576469,1.7341806983556345,0.6978458312545436,0.026835273182241343,1.3680512785766614,0.5396871466123815,1.309407265584911,-0.11439539307494877,-0.0930716159487809,0.12843737989003087,-1.91661006073562,-0.35507214512440266,-1.50940514282901,-0.11473282742074457,0.5000098451439013,-0.5869536267468864,0.7823753531697709,1.3891737430040378,0.7127793253675867,-0.38832725780509936,-0.44402823003132713,-0.05971449803642478,-1.3199347104495016,-0.9441131460977429,-1.0984629759485462,0.001625057417731504,-0.5535036611217563,-0.687214075721857,0.6662810591154437,1.3890662251619574,-0.3068109986976783,0.8861520285410022,-2.509367377100077,0.48551801902910685,2.2657788544900956,0.8656162895403344,0.6380688849481698,0.8809686589137516,-0.3820771322599289,0.23693323385202728,-2.499085694729498,-1.5512702070981683,-0.20634209768436346,0.8238744469634992,1.5112675998166993,-1.0028406687524103,1.5798714027791698
-0.9234803726359747,0.6869668219089152,1.5621489269047804,1.3344682666320369,-0.020414889060576986,1.1354973232265155,0.5903575221704982,0.45688440996814733,-1.2328865037863557,-0.5823288972245094,-1.5164560554090454,0.9606086341533172,0.9902024073065744,-0.6131296684068731,-1.2403143112146882,0.5576696139701135,0.9208537010800774,1.0619040136152809,-0.6149678738890016,-1.3892988008046685,1.3753368517933193,0.45263429408942774,-1.1245573547231984,-0.03852693686420816,-1.5446237031364605,-0.2969668698832709,-0.11433080942529869,1.7712128739548105,-1.1541146755186373,0.3626715414786037,-0.8464900669877526,1.0339320276823114,-0.5262296524995468,-0.13444416325360173,0.6033412897136252,-0.0992377083979177,-1.0003710409167044,-1.514728260696805,0.3537410725982194,-0.37758959207191484,0.39262897201679053,0.3273028474423349,-0.10072280021629952,0.9708915799227987,1.0240427578262454,-0.33085048523064214,-0.6344878803133878,0.2773459281324994,-0.38819987474955725,-0.6682211296759532,9.653412996357986
1.7076203805156922,-0.6679924926706579,0.08155037135405631,0.1351629857248569,0.07559230248799727,0.8074258845201235,-1.9702525962566244,1.0672533565337525,0.2106775783448609,0.5190412630660911,-0.3812080679452509,-0.734589836663928,1.2956442774537205,-0.641943816466362,0.08414972403392251,0.7007216379881529,0.2437805506351798,0.3649305671285031,-0.8891817632039427,0.5223091236346801,-0.6742034449980525,0.027656363165393345,1.228593353390865,0.3100862795902007,0.03715188335202682,-1.5714191839479779,-1.1778519513650565,-0.6316673026434512,-1.5018907687354084,-0.23883260766836598,-1.5454768002497516,-0.20099941621223638,-0.24744043439255958,1.5088936890841782,-0.7954269393935663,0.046530201825210345,0.10119494082584682,0.6480657940356325,-0.38734558835288835,0.5564927549008802,-0.5913395049921981,-0.505728678610235,-1.8937551498155776,0.9347874031912522,-1.4417895439660882,-1.6230179496035846,-0.32934805927752403,-1.1575871779686382,-0.8178409953887543,-0.9180912598029161,-11.842346195138953
1.3096373196460966,-0.2628169585779927,-1.2605698420102633,0.313593841751118,0.6358302936997933,-0.501692572286969,-0.562264210892557,-0.6333904351010499,0.14575038148695885,-1.6195389007006005,0.10388614392314832,-0.40563855513012964,-0.05782198026544532,0.5421646977575574,-0.3479596230494036,-1.0713330814085154,0.9016570340932841,-1.056128636963803,-0.5825326910443971,-0.8838142090345386,0.4011627372534045,-0.28831305308288163,-1.6921808928494224,0.2694355681577867,0.12878335789441805,-0.13514068451379727,0.15862331086007198,-0.9842105590565369,-0.8425937612494798,-0.6958853814663075,-0.20586443302755555,-1.1344862796158763,2.431176484890492,0.33446382799948055,0.5901016908575675,-1.248608103801444,0.7075066584122583,-0.06226505363974032,-0.2796086317690795,-0.7249026136971403,0.7901452093882679,-0.6112790780081732,-2.670500367167378,-0.5461608556516021,-0.11537643716673536,0.898869110856061,1.2473503523870058,1.4388145466919349,-0.6464639818776264,-1.3429961206344199,-17.096061175382268
1.0205207005482504,-0.05168316801131156,-1.3252912888003119,0.21795268749453417,-1.8504032201903233,-0.5382683695688607,1.0110162314980102,-1.371574524522654,0.6618499503845873,-1.15503556221607,1.1258698588086473,0.109244751228554,1.171606961733247,-0.5811668978327366,0.6211448952062262,-1.7865798339397296,-0.8485141074746607,0.9889235803389008,1.2550155690306013,-0.7113207010771001,-0.6890851526711702,1.1687656497392007,-0.9077641714319845,0.6841479064684537,1.2877624592769792,0.14386357866886199,-0.47426139149975466,0.5101290730852177,-0.5764605626174465,0.08139743110196675,0.9965136322886154,0.9382452602553938,-0.06787626382722078,1.7390796458449558,0.13376925001210363,0.48645205548872256,-0.07510212668071438,-0.21733845274751662,-1.0647937568514434,-1.2591595111889144,-0.13109950893822242,1.314207867069984,-0.6829622146409945,-0.1254343300074334,0.23873495615806314,-0.14504928902696929,-0.8691280471285271,1.0140578464750343,-1.3178662641236947,1.9737275666733025,-7.1871123712276646
